entry,at,order
"""Krafty @ 8vt27RelIy"" shows a A♣, 8♣.",2024-05-29T02:31:28.814Z,171694988881400
"-- ending hand #40 --",2024-05-29T02:31:28.347Z,171694988834702
"""MysteriousMelo @ 91pc2p5UbL"" collected 3.25 from pot",2024-05-29T02:31:28.347Z,171694988834701
"Uncalled bet of 3.25 returned to ""MysteriousMelo @ 91pc2p5UbL""",2024-05-29T02:31:28.347Z,171694988834700
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:31:27.488Z,171694988748800
"""MysteriousMelo @ 91pc2p5UbL"" bets 3.25",2024-05-29T02:31:24.704Z,171694988470400
"Turn: 4♠, 4♦, J♥ [2♠]",2024-05-29T02:31:21.425Z,171694988142500
"""Krafty @ 8vt27RelIy"" calls 0.50",2024-05-29T02:31:20.578Z,171694988057800
"""MysteriousMelo @ 91pc2p5UbL"" bets 0.50",2024-05-29T02:31:17.690Z,171694987769000
"Flop:  [4♠, 4♦, J♥]",2024-05-29T02:31:16.187Z,171694987618700
"""MysteriousMelo @ 91pc2p5UbL"" calls 1.00",2024-05-29T02:31:15.361Z,171694987536100
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:31:14.406Z,171694987440600
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:31:13.370Z,171694987337000
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:31:12.507Z,171694987250700
"""ethan @ ppIPBRXmbC"" folds",2024-05-29T02:31:05.437Z,171694986543700
"""William @ g6zgX3UUfS"" folds",2024-05-29T02:30:49.805Z,171694984980500
"""Krafty @ 8vt27RelIy"" raises to 1.00",2024-05-29T02:30:47.740Z,171694984774000
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:30:44.507Z,171694984450700
"""MysteriousMelo @ 91pc2p5UbL"" posts a big blind of 0.50",2024-05-29T02:30:38.675Z,171694983867511
"""Rakesh @ hupzqvmCtm"" posts a small blind of 0.25",2024-05-29T02:30:38.675Z,171694983867510
"Your hand is 2♦, 4♣",2024-05-29T02:30:38.675Z,171694983867503
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (104.50) | #2 ""rampurge 2 @ SUmXpIp4-U"" (39.26) | #3 ""Bsav @ 5sNMsT5aU2"" (92.01) | #4 ""Rakesh @ hupzqvmCtm"" (43.11) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (106.78) | #8 ""BreathMintz @ IDlQ11OFGs"" (94.12) | #9 ""Krafty @ 8vt27RelIy"" (33.74) | #10 ""William @ g6zgX3UUfS"" (111.48)",2024-05-29T02:30:38.675Z,171694983867501
"-- starting hand #40 (id: ssywzb71wzs0)  (No Limit Texas Hold'em) (dealer: ""Bsav @ 5sNMsT5aU2"") --",2024-05-29T02:30:38.675Z,171694983867500
"-- ending hand #39 --",2024-05-29T02:30:35.670Z,171694983567003
"""Bsav @ 5sNMsT5aU2"" shows a Q♠, J♥.",2024-05-29T02:30:35.670Z,171694983567002
"""Rakesh @ hupzqvmCtm"" collected 5.60 from pot with Two Pair, 6's & 4's (combination: 6♦, 6♥, 4♣, 4♦, 9♠)",2024-05-29T02:30:35.670Z,171694983567001
"""Rakesh @ hupzqvmCtm"" shows a 6♦, 7♥.",2024-05-29T02:30:35.670Z,171694983567000
"""rampurge 2 @ SUmXpIp4-U"" checks",2024-05-29T02:30:34.807Z,171694983480700
"""ethan @ ppIPBRXmbC"" checks",2024-05-29T02:30:33.872Z,171694983387200
"""William @ g6zgX3UUfS"" checks",2024-05-29T02:30:32.951Z,171694983295100
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T02:30:20.422Z,171694982042200
"""Bsav @ 5sNMsT5aU2"" checks",2024-05-29T02:30:19.301Z,171694981930100
"River: 6♥, 9♠, 4♣, 5♦ [4♦]",2024-05-29T02:30:05.252Z,171694980525200
"""rampurge 2 @ SUmXpIp4-U"" checks",2024-05-29T02:30:04.441Z,171694980444100
"""ethan @ ppIPBRXmbC"" checks",2024-05-29T02:29:58.812Z,171694979881200
"""William @ g6zgX3UUfS"" checks",2024-05-29T02:29:57.936Z,171694979793600
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T02:29:49.678Z,171694978967800
"""Bsav @ 5sNMsT5aU2"" checks",2024-05-29T02:29:46.783Z,171694978678300
"Turn: 6♥, 9♠, 4♣ [5♦]",2024-05-29T02:29:44.788Z,171694978478800
"""rampurge 2 @ SUmXpIp4-U"" checks",2024-05-29T02:29:43.935Z,171694978393500
"""ethan @ ppIPBRXmbC"" checks",2024-05-29T02:29:41.512Z,171694978151200
"""William @ g6zgX3UUfS"" checks",2024-05-29T02:29:40.611Z,171694978061100
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T02:29:37.718Z,171694977771800
"""Bsav @ 5sNMsT5aU2"" checks",2024-05-29T02:29:36.653Z,171694977665300
"Flop:  [6♥, 9♠, 4♣]",2024-05-29T02:29:35.184Z,171694977518400
"""Rakesh @ hupzqvmCtm"" calls 1.12",2024-05-29T02:29:34.349Z,171694977434900
"""Bsav @ 5sNMsT5aU2"" calls 1.12",2024-05-29T02:29:33.380Z,171694977338000
"""rampurge 2 @ SUmXpIp4-U"" calls 1.12",2024-05-29T02:29:30.220Z,171694977022000
"""ethan @ ppIPBRXmbC"" calls 1.12",2024-05-29T02:29:27.712Z,171694976771200
"""William @ g6zgX3UUfS"" raises to 1.12",2024-05-29T02:29:25.709Z,171694976570900
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:29:19.692Z,171694975969200
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:29:14.358Z,171694975435800
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:29:13.379Z,171694975337900
"""Rakesh @ hupzqvmCtm"" posts a big blind of 0.50",2024-05-29T02:29:10.303Z,171694975030311
"""Bsav @ 5sNMsT5aU2"" posts a small blind of 0.25",2024-05-29T02:29:10.303Z,171694975030310
"Your hand is Q♣, K♦",2024-05-29T02:29:10.303Z,171694975030303
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (105.62) | #2 ""rampurge 2 @ SUmXpIp4-U"" (40.38) | #3 ""Bsav @ 5sNMsT5aU2"" (93.13) | #4 ""Rakesh @ hupzqvmCtm"" (38.63) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (106.78) | #8 ""BreathMintz @ IDlQ11OFGs"" (94.12) | #9 ""Krafty @ 8vt27RelIy"" (33.74) | #10 ""William @ g6zgX3UUfS"" (112.60)",2024-05-29T02:29:10.303Z,171694975030301
"-- starting hand #39 (id: zzxkcu7muwms)  (No Limit Texas Hold'em) (dealer: ""rampurge 2 @ SUmXpIp4-U"") --",2024-05-29T02:29:10.303Z,171694975030300
"""MysteriousMelo @ 91pc2p5UbL"" shows a 8♠, 9♥.",2024-05-29T02:29:07.085Z,171694974708500
"""Krafty @ 8vt27RelIy"" shows a J♠, 8♦.",2024-05-29T02:29:06.145Z,171694974614500
"""BreathMintz @ IDlQ11OFGs"" shows a 8♣, A♠.",2024-05-29T02:29:05.745Z,171694974574500
"-- ending hand #38 --",2024-05-29T02:29:05.290Z,171694974529002
"""Krafty @ 8vt27RelIy"" collected 15.49 from pot",2024-05-29T02:29:05.290Z,171694974529001
"Uncalled bet of 15.49 returned to ""Krafty @ 8vt27RelIy""",2024-05-29T02:29:05.290Z,171694974529000
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:29:04.373Z,171694974437300
"""Krafty @ 8vt27RelIy"" bets 15.49",2024-05-29T02:28:39.500Z,171694971950000
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-29T02:28:34.897Z,171694971489700
"Turn: 10♠, Q♠, 7♠ [6♠]",2024-05-29T02:28:34.031Z,171694971403100
"""MysteriousMelo @ 91pc2p5UbL"" calls 3.87",2024-05-29T02:28:33.119Z,171694971311900
"""Krafty @ 8vt27RelIy"" bets 3.87",2024-05-29T02:28:31.453Z,171694971145300
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-29T02:28:23.762Z,171694970376200
"Flop:  [10♠, Q♠, 7♠]",2024-05-29T02:28:22.817Z,171694970281700
"""MysteriousMelo @ 91pc2p5UbL"" calls 3.50",2024-05-29T02:28:21.977Z,171694970197700
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:28:20.958Z,171694970095800
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:28:20.102Z,171694970010200
"""ethan @ ppIPBRXmbC"" folds",2024-05-29T02:28:19.112Z,171694969911200
"""William @ g6zgX3UUfS"" folds",2024-05-29T02:28:06.314Z,171694968631400
"""Krafty @ 8vt27RelIy"" raises to 3.50",2024-05-29T02:28:04.131Z,171694968413100
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:27:59.489Z,171694967948900
"""MysteriousMelo @ 91pc2p5UbL"" raises to 1.50",2024-05-29T02:27:58.515Z,171694967851500
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:27:55.254Z,171694967525400
"""Bsav @ 5sNMsT5aU2"" posts a big blind of 0.50",2024-05-29T02:27:51.676Z,171694967167611
"""rampurge 2 @ SUmXpIp4-U"" posts a small blind of 0.25",2024-05-29T02:27:51.676Z,171694967167610
"Your hand is 5♥, 2♥",2024-05-29T02:27:51.676Z,171694967167603
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (105.62) | #2 ""rampurge 2 @ SUmXpIp4-U"" (40.63) | #3 ""Bsav @ 5sNMsT5aU2"" (93.63) | #4 ""Rakesh @ hupzqvmCtm"" (38.63) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (114.15) | #8 ""BreathMintz @ IDlQ11OFGs"" (94.12) | #9 ""Krafty @ 8vt27RelIy"" (25.62) | #10 ""William @ g6zgX3UUfS"" (112.60)",2024-05-29T02:27:51.676Z,171694967167601
"-- starting hand #38 (id: vu34ejpp3icc)  (No Limit Texas Hold'em) (dealer: ""ethan @ ppIPBRXmbC"") --",2024-05-29T02:27:51.676Z,171694967167600
"-- ending hand #37 --",2024-05-29T02:27:48.767Z,171694966876702
"""William @ g6zgX3UUfS"" collected 11.25 from pot",2024-05-29T02:27:48.767Z,171694966876701
"Uncalled bet of 5.62 returned to ""William @ g6zgX3UUfS""",2024-05-29T02:27:48.767Z,171694966876700
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:27:47.914Z,171694966791400
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:27:39.996Z,171694965999600
"""William @ g6zgX3UUfS"" bets 5.62",2024-05-29T02:27:39.055Z,171694965905500
"""Krafty @ 8vt27RelIy"" checks",2024-05-29T02:27:35.969Z,171694965596900
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T02:27:33.547Z,171694965354700
"Flop:  [3♦, A♠, 2♣]",2024-05-29T02:27:32.348Z,171694965234800
"""Krafty @ 8vt27RelIy"" calls 3.50",2024-05-29T02:27:31.484Z,171694965148400
"""Rakesh @ hupzqvmCtm"" calls 3.50",2024-05-29T02:27:28.295Z,171694964829500
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:27:27.316Z,171694964731600
"""ethan @ ppIPBRXmbC"" folds",2024-05-29T02:27:24.813Z,171694964481300
"""William @ g6zgX3UUfS"" raises to 3.50",2024-05-29T02:27:23.920Z,171694964392000
"""Krafty @ 8vt27RelIy"" calls 0.50",2024-05-29T02:27:19.650Z,171694963965000
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:27:12.267Z,171694963226700
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:27:11.256Z,171694963125600
"""Rakesh @ hupzqvmCtm"" calls 0.50",2024-05-29T02:27:10.373Z,171694963037300
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:26:54.943Z,171694961494300
"""rampurge 2 @ SUmXpIp4-U"" posts a big blind of 0.50",2024-05-29T02:26:49.482Z,171694960948211
"""ethan @ ppIPBRXmbC"" posts a small blind of 0.25",2024-05-29T02:26:49.482Z,171694960948210
"Your hand is A♣, 3♠",2024-05-29T02:26:49.482Z,171694960948203
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (105.87) | #2 ""rampurge 2 @ SUmXpIp4-U"" (41.13) | #3 ""Bsav @ 5sNMsT5aU2"" (93.63) | #4 ""Rakesh @ hupzqvmCtm"" (42.13) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (114.15) | #8 ""BreathMintz @ IDlQ11OFGs"" (94.12) | #9 ""Krafty @ 8vt27RelIy"" (29.12) | #10 ""William @ g6zgX3UUfS"" (104.85)",2024-05-29T02:26:49.482Z,171694960948201
"-- starting hand #37 (id: wfnlqego80jh)  (No Limit Texas Hold'em) (dealer: ""William @ g6zgX3UUfS"") --",2024-05-29T02:26:49.482Z,171694960948200
"""William @ g6zgX3UUfS"" shows a 3♦, 4♦.",2024-05-29T02:26:47.490Z,171694960749000
"""BreathMintz @ IDlQ11OFGs"" shows a 5♥, J♥.",2024-05-29T02:26:46.657Z,171694960665700
"""Krafty @ 8vt27RelIy"" shows a 9♥, 8♣.",2024-05-29T02:26:44.547Z,171694960454700
"""ethan @ ppIPBRXmbC"" shows a 4♣, 6♠.",2024-05-29T02:26:44.133Z,171694960413300
"-- ending hand #36 --",2024-05-29T02:26:43.770Z,171694960377002
"""ethan @ ppIPBRXmbC"" collected 20.75 from pot",2024-05-29T02:26:43.770Z,171694960377001
"Uncalled bet of 10.37 returned to ""ethan @ ppIPBRXmbC""",2024-05-29T02:26:43.770Z,171694960377000
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:26:42.943Z,171694960294300
"""ethan @ ppIPBRXmbC"" bets 10.37",2024-05-29T02:26:41.122Z,171694960112200
"Flop:  [5♠, J♠, 2♥]",2024-05-29T02:26:37.158Z,171694959715800
"""Krafty @ 8vt27RelIy"" calls 9.00",2024-05-29T02:26:36.306Z,171694959630600
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:26:24.130Z,171694958413000
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:26:21.278Z,171694958127800
"""ethan @ ppIPBRXmbC"" raises to 9.00",2024-05-29T02:26:19.889Z,171694957988900
"""William @ g6zgX3UUfS"" folds",2024-05-29T02:26:14.960Z,171694957496000
"""Krafty @ 8vt27RelIy"" calls 2.00",2024-05-29T02:26:13.915Z,171694957391500
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:26:10.413Z,171694957041300
"""MysteriousMelo @ 91pc2p5UbL"" raises to 2.00",2024-05-29T02:26:09.404Z,171694956940400
"""Rakesh @ hupzqvmCtm"" calls 0.50",2024-05-29T02:26:03.734Z,171694956373400
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:25:54.116Z,171694955411600
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:25:53.223Z,171694955322300
"""ethan @ ppIPBRXmbC"" posts a big blind of 0.50",2024-05-29T02:25:51.044Z,171694955104411
"""William @ g6zgX3UUfS"" posts a small blind of 0.25",2024-05-29T02:25:51.044Z,171694955104410
"Your hand is 10♣, 6♣",2024-05-29T02:25:51.044Z,171694955104403
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (94.12) | #2 ""rampurge 2 @ SUmXpIp4-U"" (41.13) | #3 ""Bsav @ 5sNMsT5aU2"" (93.63) | #4 ""Rakesh @ hupzqvmCtm"" (42.63) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (116.15) | #8 ""BreathMintz @ IDlQ11OFGs"" (94.12) | #9 ""Krafty @ 8vt27RelIy"" (38.12) | #10 ""William @ g6zgX3UUfS"" (105.10)",2024-05-29T02:25:51.044Z,171694955104401
"-- starting hand #36 (id: lki4hy0ewzxk)  (No Limit Texas Hold'em) (dealer: ""Krafty @ 8vt27RelIy"") --",2024-05-29T02:25:51.044Z,171694955104400
"""William @ g6zgX3UUfS"" shows a 9♠, 8♦.",2024-05-29T02:25:49.300Z,171694954930000
"""BreathMintz @ IDlQ11OFGs"" shows a 8♠, 9♣.",2024-05-29T02:25:46.401Z,171694954640100
"""Krafty @ 8vt27RelIy"" shows a 4♠, 2♠.",2024-05-29T02:25:46.335Z,171694954633500
"-- ending hand #35 --",2024-05-29T02:25:46.036Z,171694954603602
"""BreathMintz @ IDlQ11OFGs"" collected 11.50 from pot",2024-05-29T02:25:46.036Z,171694954603601
"Uncalled bet of 5.25 returned to ""BreathMintz @ IDlQ11OFGs""",2024-05-29T02:25:46.036Z,171694954603600
"""ethan @ ppIPBRXmbC"" folds",2024-05-29T02:25:45.173Z,171694954517300
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:25:44.292Z,171694954429200
"""BreathMintz @ IDlQ11OFGs"" bets 5.25",2024-05-29T02:25:41.871Z,171694954187100
"""ethan @ ppIPBRXmbC"" checks",2024-05-29T02:25:34.176Z,171694953417600
"""Krafty @ 8vt27RelIy"" checks",2024-05-29T02:25:28.852Z,171694952885200
"Flop:  [7♥, 2♣, A♣]",2024-05-29T02:25:24.477Z,171694952447700
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:25:23.674Z,171694952367400
"""ethan @ ppIPBRXmbC"" calls 3.50",2024-05-29T02:25:22.780Z,171694952278000
"""William @ g6zgX3UUfS"" folds",2024-05-29T02:25:18.378Z,171694951837800
"""Krafty @ 8vt27RelIy"" calls 3.50",2024-05-29T02:25:17.503Z,171694951750300
"""BreathMintz @ IDlQ11OFGs"" raises to 3.50",2024-05-29T02:25:12.786Z,171694951278600
"""MysteriousMelo @ 91pc2p5UbL"" calls 0.50",2024-05-29T02:25:05.512Z,171694950551200
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:25:01.142Z,171694950114200
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:25:00.178Z,171694950017800
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:24:59.065Z,171694949906500
"""ethan @ ppIPBRXmbC"" calls 0.50",2024-05-29T02:24:58.150Z,171694949815000
"""William @ g6zgX3UUfS"" posts a big blind of 0.50",2024-05-29T02:24:53.561Z,171694949356111
"""Krafty @ 8vt27RelIy"" posts a small blind of 0.25",2024-05-29T02:24:53.561Z,171694949356110
"Your hand is 5♣, Q♠",2024-05-29T02:24:53.561Z,171694949356103
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (97.62) | #2 ""rampurge 2 @ SUmXpIp4-U"" (41.13) | #3 ""Bsav @ 5sNMsT5aU2"" (93.63) | #4 ""Rakesh @ hupzqvmCtm"" (42.63) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (116.65) | #8 ""BreathMintz @ IDlQ11OFGs"" (86.12) | #9 ""Krafty @ 8vt27RelIy"" (41.62) | #10 ""William @ g6zgX3UUfS"" (105.60)",2024-05-29T02:24:53.561Z,171694949356101
"-- starting hand #35 (id: uyadeqnlcezo)  (No Limit Texas Hold'em) (dealer: ""BreathMintz @ IDlQ11OFGs"") --",2024-05-29T02:24:53.561Z,171694949356100
"""MysteriousMelo @ 91pc2p5UbL"" shows a 7♠, Q♦.",2024-05-29T02:24:52.451Z,171694949245100
"""ethan @ ppIPBRXmbC"" shows a A♦, K♣.",2024-05-29T02:24:50.777Z,171694949077700
"-- ending hand #34 --",2024-05-29T02:24:49.239Z,171694948923902
"""ethan @ ppIPBRXmbC"" collected 1.25 from pot",2024-05-29T02:24:49.239Z,171694948923901
"Uncalled bet of 1.25 returned to ""ethan @ ppIPBRXmbC""",2024-05-29T02:24:49.239Z,171694948923900
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:24:48.362Z,171694948836200
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:24:32.532Z,171694947253200
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:24:30.389Z,171694947038900
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:24:29.505Z,171694946950500
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:24:28.522Z,171694946852200
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:24:27.687Z,171694946768700
"""ethan @ ppIPBRXmbC"" raises to 1.75",2024-05-29T02:24:25.583Z,171694946558300
"""William @ g6zgX3UUfS"" folds",2024-05-29T02:24:23.467Z,171694946346700
"""Krafty @ 8vt27RelIy"" posts a big blind of 0.50",2024-05-29T02:24:19.877Z,171694945987711
"""BreathMintz @ IDlQ11OFGs"" posts a small blind of 0.25",2024-05-29T02:24:19.877Z,171694945987710
"Your hand is 5♦, 3♣",2024-05-29T02:24:19.877Z,171694945987703
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (96.87) | #2 ""rampurge 2 @ SUmXpIp4-U"" (41.13) | #3 ""Bsav @ 5sNMsT5aU2"" (93.63) | #4 ""Rakesh @ hupzqvmCtm"" (42.63) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (116.65) | #8 ""BreathMintz @ IDlQ11OFGs"" (86.37) | #9 ""Krafty @ 8vt27RelIy"" (42.12) | #10 ""William @ g6zgX3UUfS"" (105.60)",2024-05-29T02:24:19.877Z,171694945987701
"-- starting hand #34 (id: tqbaj9kkrnk8)  (No Limit Texas Hold'em) (dealer: ""MysteriousMelo @ 91pc2p5UbL"") --",2024-05-29T02:24:19.877Z,171694945987700
"-- ending hand #33 --",2024-05-29T02:24:16.830Z,171694945683002
"""William @ g6zgX3UUfS"" collected 16.49 from pot with Straight, K High (combination: K♦, Q♣, J♦, 10♦, 9♥)",2024-05-29T02:24:16.830Z,171694945683001
"""William @ g6zgX3UUfS"" shows a 10♦, J♦.",2024-05-29T02:24:16.830Z,171694945683000
"""Bsav @ 5sNMsT5aU2"" checks",2024-05-29T02:24:16.025Z,171694945602500
"""William @ g6zgX3UUfS"" checks",2024-05-29T02:24:11.552Z,171694945155200
"River: 2♣, K♦, 9♥, 6♦ [Q♣]",2024-05-29T02:24:07.585Z,171694944758500
"""William @ g6zgX3UUfS"" calls 4.12",2024-05-29T02:24:06.699Z,171694944669900
"""Krafty @ 8vt27RelIy"" folds",2024-05-29T02:23:54.230Z,171694943423000
"""Bsav @ 5sNMsT5aU2"" bets 4.12",2024-05-29T02:23:38.188Z,171694941818800
"""William @ g6zgX3UUfS"" checks",2024-05-29T02:23:28.412Z,171694940841200
"""Krafty @ 8vt27RelIy"" checks",2024-05-29T02:23:27.119Z,171694940711900
"Turn: 2♣, K♦, 9♥ [6♦]",2024-05-29T02:23:07.315Z,171694938731500
"""Bsav @ 5sNMsT5aU2"" calls 0.50",2024-05-29T02:23:06.511Z,171694938651100
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:23:04.378Z,171694938437800
"""William @ g6zgX3UUfS"" calls 0.50",2024-05-29T02:23:01.915Z,171694938191500
"""Krafty @ 8vt27RelIy"" bets 0.50",2024-05-29T02:22:59.176Z,171694937917600
"Flop:  [2♣, K♦, 9♥]",2024-05-29T02:22:53.251Z,171694937325100
"""Krafty @ 8vt27RelIy"" calls 1.50",2024-05-29T02:22:52.401Z,171694937240100
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:22:43.471Z,171694936347100
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:22:42.582Z,171694936258200
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:22:41.666Z,171694936166600
"""Bsav @ 5sNMsT5aU2"" calls 1.50",2024-05-29T02:22:40.597Z,171694936059700
"""rampurge 2 @ SUmXpIp4-U"" calls 1.50",2024-05-29T02:22:35.556Z,171694935555600
"""ethan @ ppIPBRXmbC"" folds",2024-05-29T02:22:32.792Z,171694935279200
"""William @ g6zgX3UUfS"" raises to 1.50",2024-05-29T02:22:29.270Z,171694934927000
"""Krafty @ 8vt27RelIy"" calls 0.50",2024-05-29T02:22:24.079Z,171694934407900
"""BreathMintz @ IDlQ11OFGs"" posts a big blind of 0.50",2024-05-29T02:22:19.104Z,171694933910411
"""MysteriousMelo @ 91pc2p5UbL"" posts a small blind of 0.25",2024-05-29T02:22:19.104Z,171694933910410
"Your hand is 10♣, A♦",2024-05-29T02:22:19.104Z,171694933910403
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (96.87) | #2 ""rampurge 2 @ SUmXpIp4-U"" (42.63) | #3 ""Bsav @ 5sNMsT5aU2"" (99.75) | #4 ""Rakesh @ hupzqvmCtm"" (42.63) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (116.90) | #8 ""BreathMintz @ IDlQ11OFGs"" (86.87) | #9 ""Krafty @ 8vt27RelIy"" (44.12) | #10 ""William @ g6zgX3UUfS"" (95.23)",2024-05-29T02:22:19.104Z,171694933910401
"-- starting hand #33 (id: xqotqqpbavxq)  (No Limit Texas Hold'em) (dealer: ""Rakesh @ hupzqvmCtm"") --",2024-05-29T02:22:19.104Z,171694933910400
"""Krafty @ 8vt27RelIy"" shows a 9♣, 9♥.",2024-05-29T02:22:16.907Z,171694933690700
"-- ending hand #32 --",2024-05-29T02:22:15.491Z,171694933549102
"""Krafty @ 8vt27RelIy"" collected 12.49 from pot",2024-05-29T02:22:15.491Z,171694933549101
"Uncalled bet of 5.50 returned to ""Krafty @ 8vt27RelIy""",2024-05-29T02:22:15.491Z,171694933549100
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T02:22:14.647Z,171694933464700
"""Krafty @ 8vt27RelIy"" bets 5.50",2024-05-29T02:21:59.783Z,171694931978300
"Turn: 2♣, 5♥, J♦ [J♠]",2024-05-29T02:21:51.590Z,171694931159000
"""Krafty @ 8vt27RelIy"" calls 3.12",2024-05-29T02:21:50.752Z,171694931075200
"""rampurge 2 @ SUmXpIp4-U"" bets 3.12",2024-05-29T02:21:41.951Z,171694930195100
"""Krafty @ 8vt27RelIy"" checks",2024-05-29T02:21:39.125Z,171694929912500
"Flop:  [2♣, 5♥, J♦]",2024-05-29T02:21:34.179Z,171694929417900
"""Krafty @ 8vt27RelIy"" calls 2.75",2024-05-29T02:21:33.368Z,171694929336800
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-29T02:21:32.193Z,171694929219300
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T02:21:26.193Z,171694928619300
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T02:21:25.166Z,171694928516600
"""rampurge 2 @ SUmXpIp4-U"" raises to 2.75",2024-05-29T02:21:19.513Z,171694927951300
"""ethan @ ppIPBRXmbC"" folds",2024-05-29T02:21:16.972Z,171694927697200
"""William @ g6zgX3UUfS"" folds",2024-05-29T02:21:16.075Z,171694927607500
"""Krafty @ 8vt27RelIy"" calls 0.50",2024-05-29T02:21:14.596Z,171694927459600
"""BreathMintz @ IDlQ11OFGs"" folds",2024-05-29T02:21:10.307Z,171694927030700
"""MysteriousMelo @ 91pc2p5UbL"" posts a big blind of 0.50",2024-05-29T02:21:08.147Z,171694926814711
"""Rakesh @ hupzqvmCtm"" posts a small blind of 0.25",2024-05-29T02:21:08.147Z,171694926814710
"Your hand is Q♠, A♣",2024-05-29T02:21:08.147Z,171694926814703
"Player stacks: #1 ""ethan @ ppIPBRXmbC"" (96.87) | #2 ""rampurge 2 @ SUmXpIp4-U"" (48.50) | #3 ""Bsav @ 5sNMsT5aU2"" (99.75) | #4 ""Rakesh @ hupzqvmCtm"" (42.88) | #5 ""MysteriousMelo @ 91pc2p5UbL"" (117.40) | #8 ""BreathMintz @ IDlQ11OFGs"" (86.87) | #9 ""Krafty @ 8vt27RelIy"" (37.50) | #10 ""William @ g6zgX3UUfS"" (95.23)",2024-05-29T02:21:08.147Z,171694926814701
