entry,at,order
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T02:16:26.158Z,171841778615800
"Flop:  [8♠, 9♠, 2♦]",2024-06-15T02:16:23.122Z,171841778312200
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T02:16:22.320Z,171841778232000
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:16:20.263Z,171841778026300
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:16:19.296Z,171841777929600
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:16:18.147Z,171841777814700
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:16:17.227Z,171841777722700
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:16:16.355Z,171841777635500
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:16:15.443Z,171841777544300
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:16:14.115Z,171841777411500
"""AA @ FYqxPKGGEP"" calls 0.50",2024-06-15T02:16:13.212Z,171841777321200
"""therock yobama @ OMtKzRjQmk"" posts a big blind of 0.50",2024-06-15T02:16:11.717Z,171841777171712
"""jish @ Qx3WtYjAgm"" posts a small blind of 0.25",2024-06-15T02:16:11.717Z,171841777171711
"Your hand is 4♣, 3♥",2024-06-15T02:16:11.717Z,171841777171709
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (51.63) | #2 ""therock yobama @ OMtKzRjQmk"" (45.33) | #3 ""AA @ FYqxPKGGEP"" (46.75) | #4 ""yolo @ D4bms38CPT"" (68.58) | #5 ""Gabe @ vr66CNzhqh"" (67.94) | #6 ""Mango @ RnAlJZFvW6"" (37.12) | #8 ""housto @ RL6ZahFnpa"" (120.75) | #9 ""rampurge @ SUmXpIp4-U"" (43.85) | #10 ""Fish2002 @ ajrkD_SGeG"" (168.05)",2024-06-15T02:16:11.717Z,171841777171701
"-- starting hand #19 (id: txzcsptdyilc)  (No Limit Texas Hold'em) (dealer: ""Fish2002 @ ajrkD_SGeG"") --",2024-06-15T02:16:11.717Z,171841777171700
"""AA @ FYqxPKGGEP"" shows a K♠, 6♣.",2024-06-15T02:16:07.094Z,171841776709400
"-- ending hand #18 --",2024-06-15T02:16:05.183Z,171841776518303
"""yolo @ D4bms38CPT"" shows a Q♣, J♠.",2024-06-15T02:16:05.183Z,171841776518302
"""rampurge @ SUmXpIp4-U"" collected 43.85 from pot with Three of a Kind, 8's (combination: 8♣, 8♠, 8♦, A♠, K♥)",2024-06-15T02:16:05.183Z,171841776518301
"""rampurge @ SUmXpIp4-U"" shows a 8♣, 8♠.",2024-06-15T02:16:05.183Z,171841776518300
"""rampurge @ SUmXpIp4-U"" calls 9.98 and go all in",2024-06-15T02:16:04.322Z,171841776432200
"""yolo @ D4bms38CPT"" bets 9.98",2024-06-15T02:16:02.985Z,171841776298500
"River: K♥, 6♠, A♠, 4♠ [8♦]",2024-06-15T02:16:00.430Z,171841776043000
"""rampurge @ SUmXpIp4-U"" checks",2024-06-15T02:15:59.579Z,171841775957900
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:15:57.819Z,171841775781900
"Turn: K♥, 6♠, A♠ [4♠]",2024-06-15T02:15:57.004Z,171841775700400
"""rampurge @ SUmXpIp4-U"" checks",2024-06-15T02:15:56.157Z,171841775615700
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:15:54.334Z,171841775433400
"Flop:  [K♥, 6♠, A♠]",2024-06-15T02:15:52.661Z,171841775266100
"""yolo @ D4bms38CPT"" calls 11.02",2024-06-15T02:15:51.778Z,171841775177800
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:15:50.370Z,171841775037000
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:15:49.438Z,171841774943800
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:15:48.478Z,171841774847800
"""rampurge @ SUmXpIp4-U"" raises to 11.02",2024-06-15T02:15:47.496Z,171841774749600
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:15:40.275Z,171841774027500
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:15:38.145Z,171841773814500
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:15:37.201Z,171841773720100
"""yolo @ D4bms38CPT"" raises to 4.05",2024-06-15T02:15:36.117Z,171841773611700
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:15:30.394Z,171841773039400
"""therock yobama @ OMtKzRjQmk"" raises to 1.10",2024-06-15T02:15:29.380Z,171841772938000
"""jish @ Qx3WtYjAgm"" posts a big blind of 0.50",2024-06-15T02:15:20.204Z,171841772020412
"""Fish2002 @ ajrkD_SGeG"" posts a small blind of 0.25",2024-06-15T02:15:20.204Z,171841772020411
"Your hand is 8♣, 8♠",2024-06-15T02:15:20.204Z,171841772020409
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (52.13) | #2 ""therock yobama @ OMtKzRjQmk"" (46.43) | #3 ""AA @ FYqxPKGGEP"" (46.75) | #4 ""yolo @ D4bms38CPT"" (89.58) | #5 ""Gabe @ vr66CNzhqh"" (67.94) | #6 ""Mango @ RnAlJZFvW6"" (37.12) | #8 ""housto @ RL6ZahFnpa"" (120.75) | #9 ""rampurge @ SUmXpIp4-U"" (21.00) | #10 ""Fish2002 @ ajrkD_SGeG"" (168.30)",2024-06-15T02:15:20.204Z,171841772020401
"-- starting hand #18 (id: hwctdwjvr1yl)  (No Limit Texas Hold'em) (dealer: ""rampurge @ SUmXpIp4-U"") --",2024-06-15T02:15:20.204Z,171841772020400
"-- ending hand #17 --",2024-06-15T02:15:17.231Z,171841771723102
"""Fish2002 @ ajrkD_SGeG"" collected 32.00 from pot",2024-06-15T02:15:17.231Z,171841771723101
"Uncalled bet of 18.00 returned to ""Fish2002 @ ajrkD_SGeG""",2024-06-15T02:15:17.231Z,171841771723100
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:15:16.402Z,171841771640200
"""Fish2002 @ ajrkD_SGeG"" bets 18.00",2024-06-15T02:15:06.933Z,171841770693300
"Turn: K♠, 6♥, 5♥ [J♠]",2024-06-15T02:14:56.137Z,171841769613700
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:14:55.326Z,171841769532600
"""yolo @ D4bms38CPT"" calls 6.50",2024-06-15T02:14:54.167Z,171841769416700
"""Fish2002 @ ajrkD_SGeG"" bets 6.50",2024-06-15T02:14:50.067Z,171841769006700
"""rampurge @ SUmXpIp4-U"" checks",2024-06-15T02:14:40.798Z,171841768079800
"Flop:  [K♠, 6♥, 5♥]",2024-06-15T02:14:39.522Z,171841767952200
"""rampurge @ SUmXpIp4-U"" calls 6.00",2024-06-15T02:14:38.641Z,171841767864100
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:14:32.231Z,171841767223100
"""yolo @ D4bms38CPT"" calls 6.00",2024-06-15T02:14:30.449Z,171841767044900
"""Fish2002 @ ajrkD_SGeG"" raises to 6.00",2024-06-15T02:14:26.232Z,171841766623200
"""rampurge @ SUmXpIp4-U"" calls 1.00",2024-06-15T02:14:18.058Z,171841765805800
"""housto @ RL6ZahFnpa"" calls 1.00",2024-06-15T02:14:16.205Z,171841765620500
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:14:11.962Z,171841765196200
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:14:11.039Z,171841765103900
"""yolo @ D4bms38CPT"" raises to 1.00",2024-06-15T02:14:09.553Z,171841764955300
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:13:56.320Z,171841763632000
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:13:53.031Z,171841763303100
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:13:52.126Z,171841763212600
"""Fish2002 @ ajrkD_SGeG"" posts a big blind of 0.50",2024-06-15T02:13:50.901Z,171841763090112
"""rampurge @ SUmXpIp4-U"" posts a small blind of 0.25",2024-06-15T02:13:50.901Z,171841763090111
"Your hand is 4♥, 4♠",2024-06-15T02:13:50.901Z,171841763090109
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (52.13) | #2 ""therock yobama @ OMtKzRjQmk"" (46.43) | #3 ""AA @ FYqxPKGGEP"" (46.75) | #4 ""yolo @ D4bms38CPT"" (102.08) | #5 ""Gabe @ vr66CNzhqh"" (67.94) | #6 ""Mango @ RnAlJZFvW6"" (37.12) | #8 ""housto @ RL6ZahFnpa"" (121.75) | #9 ""rampurge @ SUmXpIp4-U"" (27.00) | #10 ""Fish2002 @ ajrkD_SGeG"" (148.80)",2024-06-15T02:13:50.901Z,171841763090101
"-- starting hand #17 (id: lq2i6lpmrcqj)  (No Limit Texas Hold'em) (dealer: ""housto @ RL6ZahFnpa"") --",2024-06-15T02:13:50.901Z,171841763090100
"""AA @ FYqxPKGGEP"" shows a 8♠, 8♦.",2024-06-15T02:13:43.054Z,171841762305400
"-- ending hand #16 --",2024-06-15T02:13:42.340Z,171841762234004
"""Mango @ RnAlJZFvW6"" collected 18.56 from pot with Three of a Kind, Q's on the second run  (combination: Q♥, Q♣, Q♠, A♠, J♠)",2024-06-15T02:13:42.340Z,171841762234003
"""jish @ Qx3WtYjAgm"" collected 18.56 from pot with Three of a Kind, Q's on the second run  (combination: Q♥, Q♣, Q♠, A♥, J♣)",2024-06-15T02:13:42.340Z,171841762234002
"""Mango @ RnAlJZFvW6"" collected 18.56 from pot with Two Pair, K's & J's (combination: K♣, K♦, J♠, J♥, A♠)",2024-06-15T02:13:42.340Z,171841762234001
"""jish @ Qx3WtYjAgm"" collected 18.57 from pot with Two Pair, K's & J's (combination: K♣, K♦, J♣, J♥, A♥)",2024-06-15T02:13:42.340Z,171841762234000
"River (second run): Q♥, Q♣, Q♠, 3♥ [10♣]",2024-06-15T02:13:38.337Z,171841761833700
"Turn (second run): Q♥, Q♣, Q♠ [3♥]",2024-06-15T02:13:34.295Z,171841761429500
"Flop (second run):  [Q♥, Q♣, Q♠]",2024-06-15T02:13:30.283Z,171841761028300
"River: 9♦, K♣, K♦, 7♠ [J♥]",2024-06-15T02:13:26.235Z,171841760623500
"Turn: 9♦, K♣, K♦ [7♠]",2024-06-15T02:13:22.216Z,171841760221600
"Flop:  [9♦, K♣, K♦]",2024-06-15T02:13:18.209Z,171841759820900
"""Mango @ RnAlJZFvW6"" shows a J♠, A♠.",2024-06-15T02:13:14.203Z,171841759420302
"""jish @ Qx3WtYjAgm"" shows a J♣, A♥.",2024-06-15T02:13:14.203Z,171841759420301
"Uncalled bet of 15.00 returned to ""jish @ Qx3WtYjAgm""",2024-06-15T02:13:14.203Z,171841759420300
"All players in hand choose to run it twice.",2024-06-15T02:13:13.347Z,171841759334701
"""jish @ Qx3WtYjAgm"" chooses to  run it twice.",2024-06-15T02:13:13.347Z,171841759334700
"""Mango @ RnAlJZFvW6"" chooses to  run it twice.",2024-06-15T02:13:12.261Z,171841759226100
"Remaining players decide whether to run it twice.",2024-06-15T02:13:11.642Z,171841759164201
"""Mango @ RnAlJZFvW6"" calls 34.50 and go all in",2024-06-15T02:13:11.642Z,171841759164200
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:13:00.084Z,171841758008400
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:12:59.148Z,171841757914800
"""jish @ Qx3WtYjAgm"" raises to 49.50 and go all in",2024-06-15T02:12:56.470Z,171841757647000
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:12:53.580Z,171841757358000
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:12:52.521Z,171841757252100
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:12:51.574Z,171841757157400
"""Mango @ RnAlJZFvW6"" raises to 9.00",2024-06-15T02:12:49.406Z,171841756940600
"""Gabe @ vr66CNzhqh"" calls 1.50",2024-06-15T02:12:38.767Z,171841755876700
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:12:34.472Z,171841755447200
"""AA @ FYqxPKGGEP"" calls 1.50",2024-06-15T02:12:33.522Z,171841755352200
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:12:28.973Z,171841754897300
"""jish @ Qx3WtYjAgm"" calls 1.50",2024-06-15T02:12:28.067Z,171841754806700
"""Fish2002 @ ajrkD_SGeG"" raises to 1.50",2024-06-15T02:12:25.791Z,171841754579100
"""rampurge @ SUmXpIp4-U"" posts a big blind of 0.50",2024-06-15T02:12:22.448Z,171841754244812
"""housto @ RL6ZahFnpa"" posts a small blind of 0.25",2024-06-15T02:12:22.448Z,171841754244811
"Your hand is 9♣, 10♦",2024-06-15T02:12:22.448Z,171841754244809
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.50) | #2 ""therock yobama @ OMtKzRjQmk"" (46.43) | #3 ""AA @ FYqxPKGGEP"" (48.25) | #4 ""yolo @ D4bms38CPT"" (102.08) | #5 ""Gabe @ vr66CNzhqh"" (69.44) | #6 ""Mango @ RnAlJZFvW6"" (34.50) | #8 ""housto @ RL6ZahFnpa"" (122.00) | #9 ""rampurge @ SUmXpIp4-U"" (27.50) | #10 ""Fish2002 @ ajrkD_SGeG"" (150.30)",2024-06-15T02:12:22.448Z,171841754244801
"-- starting hand #16 (id: pfo7nyp1jsrx)  (No Limit Texas Hold'em) (dealer: ""Mango @ RnAlJZFvW6"") --",2024-06-15T02:12:22.448Z,171841754244800
"""jish @ Qx3WtYjAgm"" shows a 4♠, 3♠.",2024-06-15T02:12:17.380Z,171841753738000
"""AA @ FYqxPKGGEP"" shows a 10♣, A♣.",2024-06-15T02:12:14.115Z,171841753411500
"-- ending hand #15 --",2024-06-15T02:12:13.432Z,171841753343202
"""Gabe @ vr66CNzhqh"" collected 46.42 from pot with Two Pair, A's & 7's on the second run  (combination: A♥, A♦, 7♦, 7♣, J♣)",2024-06-15T02:12:13.432Z,171841753343201
"""therock yobama @ OMtKzRjQmk"" collected 46.43 from pot with Full House, 6's over K's (combination: 6♦, 6♠, 6♣, K♦, K♠)",2024-06-15T02:12:13.432Z,171841753343200
"River (second run): A♦, 7♣, J♣, 8♣ [4♦]",2024-06-15T02:12:09.424Z,171841752942400
"Turn (second run): A♦, 7♣, J♣ [8♣]",2024-06-15T02:12:05.414Z,171841752541400
"Flop (second run):  [A♦, 7♣, J♣]",2024-06-15T02:12:01.382Z,171841752138200
"River: 6♦, 6♠, 3♦, 2♠ [6♣]",2024-06-15T02:11:57.332Z,171841751733200
"Turn: 6♦, 6♠, 3♦ [2♠]",2024-06-15T02:11:53.295Z,171841751329500
"Flop:  [6♦, 6♠, 3♦]",2024-06-15T02:11:49.286Z,171841750928600
"""Gabe @ vr66CNzhqh"" shows a 7♦, A♥.",2024-06-15T02:11:45.276Z,171841750527601
"""therock yobama @ OMtKzRjQmk"" shows a K♦, K♠.",2024-06-15T02:11:45.276Z,171841750527600
"All players in hand choose to run it twice.",2024-06-15T02:11:44.443Z,171841750444301
"""therock yobama @ OMtKzRjQmk"" chooses to  run it twice.",2024-06-15T02:11:44.443Z,171841750444300
"""Gabe @ vr66CNzhqh"" chooses to  run it twice.",2024-06-15T02:11:43.838Z,171841750383800
"Remaining players decide whether to run it twice.",2024-06-15T02:11:42.363Z,171841750236301
"""Gabe @ vr66CNzhqh"" calls 44.05",2024-06-15T02:11:42.363Z,171841750236300
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:11:36.448Z,171841749644800
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:11:31.332Z,171841749133200
"""therock yobama @ OMtKzRjQmk"" raises to 44.05 and go all in",2024-06-15T02:11:29.619Z,171841748961900
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:11:11.314Z,171841747131400
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:11:10.383Z,171841747038300
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:11:09.530Z,171841746953000
"""Gabe @ vr66CNzhqh"" raises to 9.50",2024-06-15T02:11:08.603Z,171841746860300
"""yolo @ D4bms38CPT"" calls 1.75",2024-06-15T02:10:49.141Z,171841744914100
"""AA @ FYqxPKGGEP"" calls 1.75",2024-06-15T02:10:47.613Z,171841744761300
"""therock yobama @ OMtKzRjQmk"" raises to 1.75",2024-06-15T02:10:44.554Z,171841744455400
"""jish @ Qx3WtYjAgm"" calls 0.50",2024-06-15T02:10:31.821Z,171841743182100
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:10:30.227Z,171841743022700
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:10:29.238Z,171841742923800
"""housto @ RL6ZahFnpa"" posts a big blind of 0.50",2024-06-15T02:10:26.605Z,171841742660513
"""Mango @ RnAlJZFvW6"" posts a small blind of 0.25",2024-06-15T02:10:26.605Z,171841742660512
"Your hand is 10♠, 7♥",2024-06-15T02:10:26.605Z,171841742660510
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (50.00) | #2 ""therock yobama @ OMtKzRjQmk"" (44.05) | #3 ""AA @ FYqxPKGGEP"" (50.00) | #4 ""yolo @ D4bms38CPT"" (103.83) | #5 ""Gabe @ vr66CNzhqh"" (67.07) | #6 ""Mango @ RnAlJZFvW6"" (34.75) | #8 ""housto @ RL6ZahFnpa"" (122.50) | #9 ""rampurge @ SUmXpIp4-U"" (27.50) | #10 ""Fish2002 @ ajrkD_SGeG"" (150.30)",2024-06-15T02:10:26.605Z,171841742660502
"-- starting hand #15 (id: nimvyfip4l7i)  (No Limit Texas Hold'em) (dealer: ""Gabe @ vr66CNzhqh"") --",2024-06-15T02:10:26.605Z,171841742660501
"The player ""AA @ FYqxPKGGEP"" joined the game with a stack of 50.00.",2024-06-15T02:10:26.605Z,171841742660500
"-- ending hand #14 --",2024-06-15T02:10:23.689Z,171841742368902
"""yolo @ D4bms38CPT"" collected 21.50 from pot",2024-06-15T02:10:23.689Z,171841742368901
"Uncalled bet of 15.50 returned to ""yolo @ D4bms38CPT""",2024-06-15T02:10:23.689Z,171841742368900
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:10:22.842Z,171841742284200
"""yolo @ D4bms38CPT"" bets 15.50",2024-06-15T02:10:18.045Z,171841741804500
"""Mango @ RnAlJZFvW6"" checks",2024-06-15T02:10:09.952Z,171841740995200
"The admin approved the player ""AA @ FYqxPKGGEP"" participation with a stack of 50.00.",2024-06-15T02:10:01.660Z,171841740166000
"River: 7♦, 5♠, 8♣, 7♣ [9♦]",2024-06-15T02:10:01.450Z,171841740145000
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:10:00.522Z,171841740052200
"""Mango @ RnAlJZFvW6"" calls 5.00",2024-06-15T02:09:59.531Z,171841739953100
"""yolo @ D4bms38CPT"" bets 5.00",2024-06-15T02:09:53.839Z,171841739383900
"""rampurge @ SUmXpIp4-U"" checks",2024-06-15T02:09:48.204Z,171841738820400
"""Mango @ RnAlJZFvW6"" checks",2024-06-15T02:09:47.306Z,171841738730600
"Turn: 7♦, 5♠, 8♣ [7♣]",2024-06-15T02:09:44.712Z,171841738471200
"""rampurge @ SUmXpIp4-U"" calls 2.00",2024-06-15T02:09:43.905Z,171841738390500
"""Mango @ RnAlJZFvW6"" calls 2.00",2024-06-15T02:09:41.710Z,171841738171000
"""yolo @ D4bms38CPT"" bets 2.00",2024-06-15T02:09:34.233Z,171841737423300
"""rampurge @ SUmXpIp4-U"" checks",2024-06-15T02:09:26.907Z,171841736690700
"""Mango @ RnAlJZFvW6"" checks",2024-06-15T02:09:24.913Z,171841736491300
"Flop:  [7♦, 5♠, 8♣]",2024-06-15T02:09:24.097Z,171841736409700
"""Mango @ RnAlJZFvW6"" calls 1.75",2024-06-15T02:09:23.227Z,171841736322700
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:09:19.672Z,171841735967200
"""yolo @ D4bms38CPT"" calls 1.75",2024-06-15T02:09:13.700Z,171841735370000
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:08:43.823Z,171841732382300
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:08:42.932Z,171841732293200
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:08:41.935Z,171841732193500
"""rampurge @ SUmXpIp4-U"" raises to 1.75",2024-06-15T02:08:40.282Z,171841732028200
"The player ""AA @ FYqxPKGGEP"" requested a seat.",2024-06-15T02:08:39.170Z,171841731917000
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:08:37.787Z,171841731778700
"""Mango @ RnAlJZFvW6"" posts a big blind of 0.50",2024-06-15T02:08:35.733Z,171841731573312
"""Gabe @ vr66CNzhqh"" posts a small blind of 0.25",2024-06-15T02:08:35.733Z,171841731573311
"Your hand is K♠, A♦",2024-06-15T02:08:35.733Z,171841731573309
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (50.00) | #2 ""therock yobama @ OMtKzRjQmk"" (44.05) | #4 ""yolo @ D4bms38CPT"" (91.08) | #5 ""Gabe @ vr66CNzhqh"" (67.32) | #6 ""Mango @ RnAlJZFvW6"" (43.50) | #8 ""housto @ RL6ZahFnpa"" (122.50) | #9 ""rampurge @ SUmXpIp4-U"" (31.25) | #10 ""Fish2002 @ ajrkD_SGeG"" (150.30)",2024-06-15T02:08:35.733Z,171841731573302
"-- starting hand #14 (id: 4zv151qholty)  (No Limit Texas Hold'em) (dealer: ""yolo @ D4bms38CPT"") --",2024-06-15T02:08:35.733Z,171841731573301
"The player ""AA @ FYqxPKGGEP"" quits the game with a stack of 0.00.",2024-06-15T02:08:35.733Z,171841731573300
"""jish @ Qx3WtYjAgm"" shows a 4♥, 5♥.",2024-06-15T02:08:27.659Z,171841730765900
"-- ending hand #13 --",2024-06-15T02:08:27.210Z,171841730721002
"""Fish2002 @ ajrkD_SGeG"" collected 33.75 from pot with Two Pair, 6's & 5's on the second run  (combination: 6♦, 6♠, 5♦, 5♣, Q♣)",2024-06-15T02:08:27.210Z,171841730721001
"""Fish2002 @ ajrkD_SGeG"" collected 33.76 from pot with Two Pair, 6's & 5's (combination: 6♦, 6♠, 5♦, 5♣, Q♣)",2024-06-15T02:08:27.210Z,171841730721000
"River (second run): 5♣, 2♦, Q♣, 6♠ [7♣]",2024-06-15T02:08:23.170Z,171841730317000
"River: 5♣, 2♦, Q♣, 6♠ [3♠]",2024-06-15T02:08:19.166Z,171841729916600
"""Fish2002 @ ajrkD_SGeG"" shows a 6♦, 5♦.",2024-06-15T02:08:15.148Z,171841729514800
"""AA @ FYqxPKGGEP"" shows a 10♦, Q♥.",2024-06-15T02:08:14.890Z,171841729489000
"All players in hand choose to run it twice.",2024-06-15T02:08:14.320Z,171841729432001
"""Fish2002 @ ajrkD_SGeG"" chooses to  run it twice.",2024-06-15T02:08:14.320Z,171841729432000
"""AA @ FYqxPKGGEP"" chooses to  run it twice.",2024-06-15T02:08:13.681Z,171841729368100
"Remaining players decide whether to run it twice.",2024-06-15T02:08:12.888Z,171841729288801
"""AA @ FYqxPKGGEP"" calls 22.13 and go all in",2024-06-15T02:08:12.888Z,171841729288800
"""Fish2002 @ ajrkD_SGeG"" raises to 22.13",2024-06-15T02:08:10.763Z,171841729076300
"""AA @ FYqxPKGGEP"" bets 11.62",2024-06-15T02:08:06.645Z,171841728664500
"""Fish2002 @ ajrkD_SGeG"" checks",2024-06-15T02:08:02.252Z,171841728225200
"Turn: 5♣, 2♦, Q♣ [6♠]",2024-06-15T02:08:00.132Z,171841728013200
"""Fish2002 @ ajrkD_SGeG"" calls 6.50",2024-06-15T02:07:59.311Z,171841727931100
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:07:49.006Z,171841726900600
"""AA @ FYqxPKGGEP"" raises to 6.50",2024-06-15T02:07:44.956Z,171841726495600
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:07:41.082Z,171841726108200
"""Fish2002 @ ajrkD_SGeG"" calls 2.75",2024-06-15T02:07:40.117Z,171841726011700
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:07:35.959Z,171841725595900
"""yolo @ D4bms38CPT"" bets 2.75",2024-06-15T02:07:34.547Z,171841725454700
"Flop:  [5♣, 2♦, Q♣]",2024-06-15T02:07:26.166Z,171841724616600
"""Gabe @ vr66CNzhqh"" calls 1.50",2024-06-15T02:07:25.358Z,171841724535800
"""yolo @ D4bms38CPT"" calls 1.50",2024-06-15T02:07:06.042Z,171841722604200
"""AA @ FYqxPKGGEP"" calls 1.50",2024-06-15T02:06:55.048Z,171841721504800
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:06:52.952Z,171841721295200
"""jish @ Qx3WtYjAgm"" calls 1.50",2024-06-15T02:06:51.983Z,171841721198300
"""Fish2002 @ ajrkD_SGeG"" raises to 1.50",2024-06-15T02:06:50.605Z,171841721060500
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:06:47.344Z,171841720734400
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:06:46.401Z,171841720640100
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:06:45.487Z,171841720548700
"""Gabe @ vr66CNzhqh"" posts a big blind of 0.50",2024-06-15T02:06:43.855Z,171841720385512
"""yolo @ D4bms38CPT"" posts a small blind of 0.25",2024-06-15T02:06:43.855Z,171841720385511
"Your hand is 9♦, 4♣",2024-06-15T02:06:43.855Z,171841720385509
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (51.50) | #2 ""therock yobama @ OMtKzRjQmk"" (44.05) | #3 ""AA @ FYqxPKGGEP"" (30.13) | #4 ""yolo @ D4bms38CPT"" (95.33) | #5 ""Gabe @ vr66CNzhqh"" (68.82) | #6 ""Mango @ RnAlJZFvW6"" (43.50) | #8 ""housto @ RL6ZahFnpa"" (122.50) | #9 ""rampurge @ SUmXpIp4-U"" (31.25) | #10 ""Fish2002 @ ajrkD_SGeG"" (112.92)",2024-06-15T02:06:43.855Z,171841720385501
"-- starting hand #13 (id: ziowx8vzyp7n)  (No Limit Texas Hold'em) (dealer: ""AA @ FYqxPKGGEP"") --",2024-06-15T02:06:43.855Z,171841720385500
"""jish @ Qx3WtYjAgm"" shows a 9♠, 5♠.",2024-06-15T02:06:40.913Z,171841720091300
"-- ending hand #12 --",2024-06-15T02:06:40.244Z,171841720024402
"""housto @ RL6ZahFnpa"" collected 14.00 from pot",2024-06-15T02:06:40.244Z,171841720024401
"Uncalled bet of 7.00 returned to ""housto @ RL6ZahFnpa""",2024-06-15T02:06:40.244Z,171841720024400
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:06:39.392Z,171841719939200
"""housto @ RL6ZahFnpa"" bets 7.00",2024-06-15T02:06:38.247Z,171841719824700
"River: A♥, 4♣, 7♦, 6♥ [8♦]",2024-06-15T02:06:32.820Z,171841719282000
"""Gabe @ vr66CNzhqh"" folds",2024-06-15T02:06:31.952Z,171841719195200
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:06:30.344Z,171841719034400
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:06:27.366Z,171841718736600
"""rampurge @ SUmXpIp4-U"" calls 3.25",2024-06-15T02:06:26.369Z,171841718636900
"""housto @ RL6ZahFnpa"" bets 3.25",2024-06-15T02:06:23.435Z,171841718343500
"""Gabe @ vr66CNzhqh"" checks",2024-06-15T02:06:19.146Z,171841717914600
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:06:17.709Z,171841717770900
"""AA @ FYqxPKGGEP"" checks",2024-06-15T02:06:14.970Z,171841717497000
"Turn: A♥, 4♣, 7♦ [6♥]",2024-06-15T02:06:13.860Z,171841717386000
"""rampurge @ SUmXpIp4-U"" checks",2024-06-15T02:06:13.048Z,171841717304800
"""housto @ RL6ZahFnpa"" checks",2024-06-15T02:06:10.366Z,171841717036600
"""Gabe @ vr66CNzhqh"" checks",2024-06-15T02:06:06.983Z,171841716698300
